,state,date,m50,cases,deaths,difference,new_cases
10859,New Jersey,2021-02-08,2.668,724727,22011,1.0,2561.0
10860,New Jersey,2021-02-09,2.92,728304,22103,1.0,3577.0
10861,New Jersey,2021-02-10,3.56,732674,22191,1.0,4370.0
10862,New Jersey,2021-02-11,2.694,736330,22329,1.0,3656.0
10863,New Jersey,2021-02-12,4.078,740062,22393,1.0,3732.0
10864,New Jersey,2021-02-13,2.873,743819,22440,1.0,3757.0
10865,New Jersey,2021-02-14,2.037,745987,22454,1.0,2168.0
10866,New Jersey,2021-02-15,2.966,747432,22466,1.0,1445.0
10867,New Jersey,2021-02-16,3.445,751065,22497,1.0,3633.0
10868,New Jersey,2021-02-17,4.173,755174,22589,1.0,4109.0
10869,New Jersey,2021-02-18,0.037000000000000005,758450,22721,1.0,3276.0
10870,New Jersey,2021-02-19,2.472,761496,22784,1.0,3046.0
10871,New Jersey,2021-02-20,4.497,764374,22834,1.0,2878.0
10872,New Jersey,2021-02-21,3.017,766405,22858,1.0,2031.0
10873,New Jersey,2021-02-22,2.6319999999999997,769109,22874,1.0,2704.0
10874,New Jersey,2021-02-23,3.904,772267,22978,1.0,3158.0
10875,New Jersey,2021-02-24,4.323,775385,23035,1.0,3118.0
10876,New Jersey,2021-02-25,4.541,778960,23105,1.0,3575.0
10877,New Jersey,2021-02-26,5.0,782829,23192,1.0,3869.0
10878,New Jersey,2021-02-27,4.9319999999999995,786964,23238,1.0,4135.0
10879,New Jersey,2021-02-28,3.034,789354,23252,1.0,2390.0
10880,New Jersey,2021-03-01,4.081,792496,23273,1.0,3142.0
10881,New Jersey,2021-03-02,4.2780000000000005,795785,23321,1.0,3289.0
10882,New Jersey,2021-03-03,4.583,799476,23383,1.0,3691.0
10883,New Jersey,2021-03-04,4.566,802669,23491,1.0,3193.0
10884,New Jersey,2021-03-05,5.347,806367,23521,1.0,3698.0
10885,New Jersey,2021-03-06,5.475,810089,23557,1.0,3722.0
10886,New Jersey,2021-03-07,3.806,812609,23574,1.0,2520.0
10887,New Jersey,2021-03-08,4.053999999999999,814916,23590,1.0,2307.0
10888,New Jersey,2021-03-09,4.56,819042,23635,1.0,4126.0
10889,New Jersey,2021-03-10,4.55,822817,23691,1.0,3775.0
10890,New Jersey,2021-03-11,4.882,826631,23737,1.0,3814.0
10891,New Jersey,2021-03-12,5.164,830847,23854,1.0,4216.0
10892,New Jersey,2021-03-13,5.037,834714,23888,1.0,3867.0
10893,New Jersey,2021-03-14,3.91,838024,23903,1.0,3310.0
10894,New Jersey,2021-03-15,4.052,840846,23925,1.0,2822.0
10895,New Jersey,2021-03-16,4.244,844563,23966,1.0,3717.0
10896,New Jersey,2021-03-17,4.46,848875,24004,1.0,4312.0
10897,New Jersey,2021-03-18,4.289,853347,24076,1.0,4472.0
10898,New Jersey,2021-03-19,5.489,857739,24103,1.0,4392.0
10899,New Jersey,2021-03-20,6.108,862648,24134,1.0,4909.0
10900,New Jersey,2021-03-21,4.643,865886,24174,1.0,3238.0
10901,New Jersey,2021-03-22,4.673,869037,24181,1.0,3151.0
10902,New Mexico,2020-03-11,6.352,4,0,-376.0,-869033.0
10903,New Mexico,2020-03-12,6.3839999999999995,6,0,1.0,2.0
10904,New Mexico,2020-03-13,6.162000000000001,10,0,1.0,4.0
10905,New Mexico,2020-03-14,4.263,13,0,1.0,3.0
10906,New Mexico,2020-03-15,2.728,17,0,1.0,4.0
10907,New Mexico,2020-03-16,4.579,21,0,1.0,4.0
10908,New Mexico,2020-03-17,3.799,23,0,1.0,2.0
10909,New Mexico,2020-03-18,3.5180000000000002,28,0,1.0,5.0
10910,New Mexico,2020-03-19,3.068,35,0,1.0,7.0
10911,New Mexico,2020-03-20,3.594,43,0,1.0,8.0
10912,New Mexico,2020-03-21,1.273,57,0,1.0,14.0
10913,New Mexico,2020-03-22,0.774,65,0,1.0,8.0
10914,New Mexico,2020-03-23,2.404,83,0,1.0,18.0
10915,New Mexico,2020-03-24,1.334,100,0,1.0,17.0
10916,New Mexico,2020-03-25,1.284,113,1,1.0,13.0
10917,New Mexico,2020-03-26,1.0490000000000002,136,1,1.0,23.0
10918,New Mexico,2020-03-27,1.25,191,1,1.0,55.0
10919,New Mexico,2020-03-28,0.332,210,2,1.0,19.0
10920,New Mexico,2020-03-29,0.10099999999999999,237,2,1.0,27.0
10921,New Mexico,2020-03-30,0.836,282,4,1.0,45.0
10922,New Mexico,2020-03-31,1.2329999999999999,315,5,1.0,33.0
10923,New Mexico,2020-04-01,1.19,363,6,1.0,48.0
10924,New Mexico,2020-04-02,1.2930000000000001,403,7,1.0,40.0
10925,New Mexico,2020-04-03,1.7069999999999999,495,10,1.0,92.0
10926,New Mexico,2020-04-04,0.55,544,11,1.0,49.0
10927,New Mexico,2020-04-05,0.099,624,12,1.0,80.0
10928,New Mexico,2020-04-06,0.985,686,12,1.0,62.0
10929,New Mexico,2020-04-07,1.0759999999999998,794,13,1.0,108.0
10930,New Mexico,2020-04-08,1.09,865,16,1.0,71.0
10931,New Mexico,2020-04-09,1.035,989,17,1.0,124.0
10932,New Mexico,2020-04-10,1.435,1090,19,1.0,101.0
10933,New Mexico,2020-04-11,0.366,1174,20,1.0,84.0
10934,New Mexico,2020-04-12,0.043,1245,26,1.0,71.0
10935,New Mexico,2020-04-13,0.332,1345,31,1.0,100.0
10936,New Mexico,2020-04-14,0.9229999999999999,1407,36,1.0,62.0
10937,New Mexico,2020-04-15,1.364,1484,36,1.0,77.0
10938,New Mexico,2020-04-16,1.3880000000000001,1597,44,1.0,113.0
10939,New Mexico,2020-04-17,1.92,1711,51,1.0,114.0
10940,New Mexico,2020-04-18,0.5920000000000001,1798,53,1.0,87.0
10941,New Mexico,2020-04-19,0.11900000000000001,1845,55,1.0,47.0
10942,New Mexico,2020-04-21,1.7690000000000001,2072,65,2.0,227.0
10943,New Mexico,2020-04-22,2.033,2210,71,1.0,138.0
10944,New Mexico,2020-04-23,2.099,2379,78,1.0,169.0
10945,New Mexico,2020-04-24,2.085,2524,84,1.0,145.0
10946,New Mexico,2020-04-25,1.043,2662,93,1.0,138.0
10947,New Mexico,2020-04-26,0.187,2728,99,1.0,66.0
10948,New Mexico,2020-04-27,1.7080000000000002,2825,104,1.0,97.0
10949,New Mexico,2020-04-28,1.829,2975,110,1.0,150.0
10950,New Mexico,2020-04-29,1.902,3213,112,1.0,238.0
10951,New Mexico,2020-04-30,2.5380000000000003,3411,123,1.0,198.0
10952,New Mexico,2020-05-01,3.534,3513,131,1.0,102.0
10953,New Mexico,2020-05-02,2.21,3732,139,1.0,219.0
10954,New Mexico,2020-05-03,1.4669999999999999,3850,151,1.0,118.0
10955,New Mexico,2020-05-04,1.9769999999999999,4030,156,1.0,180.0
10956,New Mexico,2020-05-05,2.323,4137,162,1.0,107.0
10957,New Mexico,2020-05-06,2.8760000000000003,4290,169,1.0,153.0
10958,New Mexico,2020-05-07,2.113,4492,172,1.0,202.0
10959,New Mexico,2020-05-08,2.681,4673,181,1.0,181.0
10960,New Mexico,2020-05-09,2.019,4778,191,1.0,105.0
10961,New Mexico,2020-05-10,1.314,4863,200,1.0,85.0
10962,New Mexico,2020-05-11,1.41,5069,208,1.0,206.0
10963,New Mexico,2020-05-12,2.3569999999999998,5212,219,1.0,143.0
10964,New Mexico,2020-05-13,1.52,5364,231,1.0,152.0
10965,New Mexico,2020-05-14,1.589,5503,242,1.0,139.0
10966,New Mexico,2020-05-15,3.241,5662,253,1.0,159.0
10967,New Mexico,2020-05-16,2.719,5847,259,1.0,185.0
10968,New Mexico,2020-05-17,1.705,5938,265,1.0,91.0
10969,New Mexico,2020-05-18,3.013,6096,270,1.0,158.0
10970,New Mexico,2020-05-19,2.5580000000000003,6192,276,1.0,96.0
10971,New Mexico,2020-05-20,3.69,6338,283,1.0,146.0
10972,New Mexico,2020-05-21,3.9160000000000004,6472,294,1.0,134.0
10973,New Mexico,2020-05-22,4.651,6625,302,1.0,153.0
10974,New Mexico,2020-05-23,2.9939999999999998,6795,308,1.0,170.0
10975,New Mexico,2020-05-24,2.285,6943,317,1.0,148.0
10976,New Mexico,2020-05-25,1.796,7026,320,1.0,83.0
10977,New Mexico,2020-05-26,3.6069999999999998,7130,325,1.0,104.0
10978,New Mexico,2020-05-27,3.655,7252,329,1.0,122.0
10979,New Mexico,2020-05-28,3.773,7364,335,1.0,112.0
10980,New Mexico,2020-05-30,2.228,7624,351,2.0,260.0
10981,New Mexico,2020-05-31,2.006,7689,356,1.0,65.0
10982,New Mexico,2020-06-01,3.87,7800,362,1.0,111.0
10983,New Mexico,2020-06-02,3.766,8024,367,1.0,224.0
10984,New Mexico,2020-06-03,4.215,8140,375,1.0,116.0
10985,New Mexico,2020-06-04,4.1739999999999995,8353,383,1.0,213.0
10986,New Mexico,2020-06-05,4.57,8672,387,1.0,319.0
10987,New Mexico,2020-06-06,3.4530000000000003,8800,392,1.0,128.0
10988,New Mexico,2020-06-07,2.289,8940,396,1.0,140.0
10989,New Mexico,2020-06-08,4.265,9062,400,1.0,122.0
10990,New Mexico,2020-06-09,4.2860000000000005,9105,404,1.0,43.0
10991,New Mexico,2020-06-10,4.331,9250,410,1.0,145.0
10992,New Mexico,2020-06-11,4.354,9368,421,1.0,118.0
10993,New Mexico,2020-06-12,3.9330000000000003,9526,426,1.0,158.0
10994,New Mexico,2020-06-13,3.971,9621,431,1.0,95.0
10995,New Mexico,2020-06-14,2.19,9723,435,1.0,102.0
10996,New Mexico,2020-06-15,3.213,9845,440,1.0,122.0
10997,New Mexico,2020-06-16,3.662,9933,447,1.0,88.0
10998,New Mexico,2020-06-17,4.688,10065,452,1.0,132.0
10999,New Mexico,2020-06-18,4.732,10153,456,1.0,88.0
11000,New Mexico,2020-06-19,5.072,10260,464,1.0,107.0
11001,New Mexico,2020-06-20,3.708,10430,466,1.0,170.0
11002,New Mexico,2020-06-21,2.821,10565,469,1.0,135.0
11003,New Mexico,2020-06-22,3.611,10694,469,1.0,129.0
11004,New Mexico,2020-06-23,4.113,10838,476,1.0,144.0
11005,New Mexico,2020-06-24,3.968,10990,480,1.0,152.0
11006,New Mexico,2020-06-25,4.833,11192,485,1.0,202.0
11007,New Mexico,2020-06-26,4.803,11408,489,1.0,216.0
11008,New Mexico,2020-06-27,4.093,11619,491,1.0,211.0
11009,New Mexico,2020-06-28,3.1489999999999996,11809,492,1.0,190.0
11010,New Mexico,2020-06-29,4.0680000000000005,11982,493,1.0,173.0
11011,New Mexico,2020-06-30,4.622,12147,497,1.0,165.0
11012,New Mexico,2020-07-01,4.745,12276,500,1.0,129.0
11013,New Mexico,2020-07-02,4.841,12520,503,1.0,244.0
11014,New Mexico,2020-07-03,4.605,12776,511,1.0,256.0
11015,New Mexico,2020-07-04,2.946,13063,513,1.0,287.0
11016,New Mexico,2020-07-05,2.406,13256,513,1.0,193.0
11017,New Mexico,2020-07-06,4.053,13507,515,1.0,251.0
11018,New Mexico,2020-07-07,4.492,13727,519,1.0,220.0
11019,New Mexico,2020-07-08,4.572,14017,527,1.0,290.0
11020,New Mexico,2020-07-09,4.371,14251,533,1.0,234.0
11021,New Mexico,2020-07-10,4.996,14549,539,1.0,298.0
11022,New Mexico,2020-07-11,3.8139999999999996,14773,543,1.0,224.0
11023,New Mexico,2020-07-12,2.6289999999999996,15028,545,1.0,255.0
11024,New Mexico,2020-07-13,3.635,15291,548,1.0,263.0
11025,New Mexico,2020-07-14,4.037,15514,551,1.0,223.0
11026,New Mexico,2020-07-15,3.855,15841,557,1.0,327.0
11027,New Mexico,2020-07-16,3.909,16138,562,1.0,297.0
11028,New Mexico,2020-07-17,4.04,16456,565,1.0,318.0
11029,New Mexico,2020-07-18,3.082,16736,569,1.0,280.0
11030,New Mexico,2020-07-19,2.224,16971,571,1.0,235.0
11031,New Mexico,2020-07-20,3.29,17215,578,1.0,244.0
11032,New Mexico,2020-07-21,3.264,17517,588,1.0,302.0
11033,New Mexico,2020-07-22,3.6719999999999997,17828,591,1.0,311.0
11034,New Mexico,2020-07-23,3.3689999999999998,18163,596,1.0,335.0
11035,New Mexico,2020-07-24,4.209,18475,601,1.0,312.0
11036,New Mexico,2020-07-25,2.657,18788,607,1.0,313.0
11037,New Mexico,2020-07-26,1.861,19053,614,1.0,265.0
11038,New Mexico,2020-07-27,3.2,19502,619,1.0,449.0
11039,New Mexico,2020-07-28,3.54,19791,626,1.0,289.0
11040,New Mexico,2020-07-29,3.5410000000000004,20136,632,1.0,345.0
11041,New Mexico,2020-07-30,3.832,20388,635,1.0,252.0
11042,New Mexico,2020-07-31,4.0680000000000005,20600,642,1.0,212.0
11043,New Mexico,2020-08-01,3.1510000000000002,20796,651,1.0,196.0
11044,New Mexico,2020-08-02,1.556,21016,654,1.0,220.0
11045,New Mexico,2020-08-03,3.263,21130,655,1.0,114.0
11046,New Mexico,2020-08-04,3.622,21340,658,1.0,210.0
11047,New Mexico,2020-08-05,4.274,21566,667,1.0,226.0
11048,New Mexico,2020-08-06,3.7110000000000003,21773,669,1.0,207.0
11049,New Mexico,2020-08-07,4.552,21965,675,1.0,192.0
11050,New Mexico,2020-08-08,3.779,22115,681,1.0,150.0
11051,New Mexico,2020-08-09,2.077,22315,685,1.0,200.0
11052,New Mexico,2020-08-10,3.792,22444,690,1.0,129.0
11053,New Mexico,2020-08-11,3.815,22643,693,1.0,199.0
11054,New Mexico,2020-08-12,3.977,22816,695,1.0,173.0
11055,New Mexico,2020-08-13,3.862,22987,697,1.0,171.0
11056,New Mexico,2020-08-14,4.406000000000001,23160,703,1.0,173.0
11057,New Mexico,2020-08-15,3.898,23302,711,1.0,142.0
11058,New Mexico,2020-08-16,2.01,23408,714,1.0,106.0
11059,New Mexico,2020-08-17,3.0060000000000002,23500,718,1.0,92.0
11060,New Mexico,2020-08-18,3.6860000000000004,23579,723,1.0,79.0
11061,New Mexico,2020-08-19,3.447,23749,729,1.0,170.0
11062,New Mexico,2020-08-20,3.9339999999999997,23951,734,1.0,202.0
11063,New Mexico,2020-08-21,4.8839999999999995,24095,739,1.0,144.0
11064,New Mexico,2020-08-22,3.7310000000000003,24302,743,1.0,207.0
11065,New Mexico,2020-08-23,2.379,24396,745,1.0,94.0
11066,New Mexico,2020-08-24,3.702,24469,747,1.0,73.0
11067,New Mexico,2020-08-25,3.812,24535,750,1.0,66.0
11068,New Mexico,2020-08-26,4.091,24732,755,1.0,197.0
11069,New Mexico,2020-08-27,3.9019999999999997,24920,764,1.0,188.0
11070,New Mexico,2020-08-28,4.659,25042,767,1.0,122.0
11071,New Mexico,2020-08-29,4.0280000000000005,25178,769,1.0,136.0
11072,New Mexico,2020-08-30,2.548,25283,770,1.0,105.0
11073,New Mexico,2020-08-31,3.3789999999999996,25352,779,1.0,69.0
11074,New Mexico,2020-09-01,3.9010000000000002,25460,787,1.0,108.0
11075,New Mexico,2020-09-02,4.532,25612,790,1.0,152.0
11076,New Mexico,2020-09-03,4.388999999999999,25812,791,1.0,200.0
11077,New Mexico,2020-09-04,4.611000000000001,25902,794,1.0,90.0
11078,New Mexico,2020-09-05,3.6630000000000003,26048,800,1.0,146.0
11079,New Mexico,2020-09-06,2.8160000000000003,26107,803,1.0,59.0
11080,New Mexico,2020-09-07,2.94,26144,807,1.0,37.0
11081,New Mexico,2020-09-08,3.367,26181,807,1.0,37.0
11082,New Mexico,2020-09-09,3.603,26268,813,1.0,87.0
11083,New Mexico,2020-09-10,3.85,26429,816,1.0,161.0
11084,New Mexico,2020-09-11,4.678999999999999,26563,818,1.0,134.0
11085,New Mexico,2020-09-12,3.8939999999999997,26661,821,1.0,98.0
11086,New Mexico,2020-09-13,2.7680000000000002,26761,823,1.0,100.0
11087,New Mexico,2020-09-14,3.932,26842,823,1.0,81.0
11088,New Mexico,2020-09-15,3.594,26923,830,1.0,81.0
11089,New Mexico,2020-09-16,4.3469999999999995,27041,832,1.0,118.0
11090,New Mexico,2020-09-17,4.308,27199,836,1.0,158.0
11091,New Mexico,2020-09-18,5.3660000000000005,27350,841,1.0,151.0
11092,New Mexico,2020-09-19,3.9619999999999997,27512,847,1.0,162.0
11093,New Mexico,2020-09-20,2.8680000000000003,27579,849,1.0,67.0
11094,New Mexico,2020-09-21,3.364,27683,851,1.0,104.0
11095,New Mexico,2020-09-22,3.471,27790,854,1.0,107.0
11096,New Mexico,2020-09-23,4.21,27987,857,1.0,197.0
11097,New Mexico,2020-09-24,4.338,28224,859,1.0,237.0
11098,New Mexico,2020-09-25,4.856,28487,865,1.0,263.0
11099,New Mexico,2020-09-26,4.218999999999999,28692,870,1.0,205.0
11100,New Mexico,2020-09-27,2.728,28844,870,1.0,152.0
11101,New Mexico,2020-09-28,3.938,28985,873,1.0,141.0
11102,New Mexico,2020-09-29,4.601,29157,875,1.0,172.0
11103,New Mexico,2020-09-30,5.06,29435,877,1.0,278.0
11104,New Mexico,2020-10-01,5.666,29661,882,1.0,226.0
11105,New Mexico,2020-10-02,5.8260000000000005,30000,887,1.0,339.0
11106,New Mexico,2020-10-03,3.8080000000000003,30296,890,1.0,296.0
11107,New Mexico,2020-10-04,2.443,30477,892,1.0,181.0
11108,New Mexico,2020-10-05,3.898,30632,894,1.0,155.0
11109,New Mexico,2020-10-06,4.0280000000000005,30947,894,1.0,315.0
11110,New Mexico,2020-10-07,4.55,31372,896,1.0,425.0
11111,New Mexico,2020-10-09,4.7330000000000005,32241,902,2.0,869.0
11112,New Mexico,2020-10-10,4.0760000000000005,32722,907,1.0,481.0
11113,New Mexico,2020-10-11,2.6310000000000002,32983,911,1.0,261.0
11114,New Mexico,2020-10-12,3.718,33362,915,1.0,379.0
11115,New Mexico,2020-10-13,4.072,33713,918,1.0,351.0
11116,New Mexico,2020-10-14,4.257,34290,921,1.0,577.0
11117,New Mexico,2020-10-15,4.442,34958,922,1.0,668.0
11118,New Mexico,2020-10-16,4.797,35770,928,1.0,812.0
11119,New Mexico,2020-10-17,4.447,36343,929,1.0,573.0
11120,New Mexico,2020-10-18,3.0789999999999997,36788,934,1.0,445.0
11121,New Mexico,2020-10-19,4.084,37302,935,1.0,514.0
11122,New Mexico,2020-10-20,3.8480000000000003,37896,942,1.0,594.0
11123,New Mexico,2020-10-21,3.997,38715,950,1.0,819.0
11124,New Mexico,2020-10-22,4.28,39377,953,1.0,662.0
11125,New Mexico,2020-10-23,4.876,40168,960,1.0,791.0
11126,New Mexico,2020-10-24,3.5389999999999997,41040,965,1.0,872.0
11127,New Mexico,2020-10-25,1.95,41863,967,1.0,823.0
11128,New Mexico,2020-10-26,2.4019999999999997,42586,976,1.0,723.0
11129,New Mexico,2020-10-27,1.01,43169,980,1.0,583.0
11130,New Mexico,2020-10-28,2.7969999999999997,43826,991,1.0,657.0
11131,New Mexico,2020-10-29,4.058,44904,994,1.0,1078.0
11132,New Mexico,2020-10-30,4.39,45909,1007,1.0,1005.0
11133,New Mexico,2020-10-31,3.253,46490,1018,1.0,581.0
11134,New Mexico,2020-11-01,1.423,47232,1026,1.0,742.0
11135,New Mexico,2020-11-02,2.908,48104,1036,1.0,872.0
11136,New Mexico,2020-11-03,3.5669999999999997,49240,1045,1.0,1136.0
11137,New Mexico,2020-11-04,3.737,50251,1059,1.0,1011.0
11138,New Mexico,2020-11-05,3.408,51110,1082,1.0,859.0
11139,New Mexico,2020-11-06,3.5839999999999996,52394,1088,1.0,1284.0
11140,New Mexico,2020-11-07,2.674,53671,1104,1.0,1277.0
11141,New Mexico,2020-11-08,1.528,54881,1118,1.0,1210.0
11142,New Mexico,2020-11-09,2.465,56289,1130,1.0,1408.0
11143,New Mexico,2020-11-10,3.94,57547,1144,1.0,1258.0
11144,New Mexico,2020-11-11,3.8360000000000003,59034,1158,1.0,1487.0
11145,New Mexico,2020-11-12,3.373,60776,1176,1.0,1742.0
11146,New Mexico,2020-11-13,3.835,62006,1198,1.0,1230.0
11147,New Mexico,2020-11-14,2.786,63171,1208,1.0,1165.0
11148,New Mexico,2020-11-15,2.004,64201,1215,1.0,1030.0
11149,New Mexico,2020-11-16,2.209,65454,1236,1.0,1253.0
11150,New Mexico,2020-11-17,2.71,67559,1264,1.0,2105.0
11151,New Mexico,2020-11-18,3.233,70452,1290,1.0,2893.0
11152,New Mexico,2020-11-19,3.4810000000000003,74116,1302,1.0,3664.0
11153,New Mexico,2020-11-20,3.634,77098,1327,1.0,2982.0
11154,New Mexico,2020-11-21,2.398,79440,1352,1.0,2342.0
11155,New Mexico,2020-11-22,1.1059999999999999,81896,1385,1.0,2456.0
11156,New Mexico,2020-11-23,2.516,84148,1402,1.0,2252.0
11157,New Mexico,2020-11-24,2.762,86247,1430,1.0,2099.0
11158,New Mexico,2020-11-25,3.31,88102,1451,1.0,1855.0
11159,New Mexico,2020-11-26,0.5760000000000001,89796,1469,1.0,1694.0
11160,New Mexico,2020-11-27,0.938,91852,1504,1.0,2056.0
11161,New Mexico,2020-11-28,1.41,93982,1527,1.0,2130.0
11162,New Mexico,2020-11-29,0.99,95417,1540,1.0,1435.0
11163,New Mexico,2020-11-30,2.484,97095,1568,1.0,1678.0
11164,New Mexico,2020-12-01,2.9819999999999998,99419,1589,1.0,2324.0
11165,New Mexico,2020-12-02,3.032,100963,1629,1.0,1544.0
11166,New Mexico,2020-12-03,3.5439999999999996,102873,1673,1.0,1910.0
11167,New Mexico,2020-12-04,3.886,104935,1706,1.0,2062.0
11168,New Mexico,2020-12-05,2.884,106856,1738,1.0,1921.0
11169,New Mexico,2020-12-06,1.94,108088,1749,1.0,1232.0
11170,New Mexico,2020-12-07,2.8939999999999997,109947,1756,1.0,1859.0
11171,New Mexico,2020-12-08,3.3310000000000004,111191,1789,1.0,1244.0
11172,New Mexico,2020-12-09,2.792,112950,1823,1.0,1759.0
11173,New Mexico,2020-12-10,2.156,114731,1846,1.0,1781.0
11174,New Mexico,2020-12-19,3.752,128930,2155,9.0,14199.0
11175,New Mexico,2020-12-20,3.14,129993,2171,1.0,1063.0
11176,New Mexico,2020-12-21,4.147,130808,2180,1.0,815.0
11177,New Mexico,2020-12-22,3.727,132075,2203,1.0,1267.0
11178,New Mexico,2020-12-23,3.883,133242,2243,1.0,1167.0
11179,New Mexico,2020-12-24,2.949,135166,2272,1.0,1924.0
11180,New Mexico,2020-12-25,0.23399999999999999,136622,2309,1.0,1456.0
11181,New Mexico,2020-12-26,2.068,137227,2318,1.0,605.0
11182,New Mexico,2020-12-27,1.589,137968,2348,1.0,741.0
11183,New Mexico,2020-12-28,2.915,138659,2384,1.0,691.0
11184,New Mexico,2020-12-29,2.9019999999999997,139908,2405,1.0,1249.0
11185,New Mexico,2020-12-30,3.362,141219,2438,1.0,1311.0
11186,New Mexico,2020-12-31,3.283,142897,2479,1.0,1678.0
11187,New Mexico,2021-01-01,1.406,144142,2504,1.0,1245.0
11188,New Mexico,2021-01-02,2.5140000000000002,145379,2536,1.0,1237.0
11189,New Mexico,2021-01-03,1.656,146394,2553,1.0,1015.0
11190,New Mexico,2021-01-04,2.45,147315,2576,1.0,921.0
11191,New Mexico,2021-01-05,1.9609999999999999,148499,2596,1.0,1184.0
11192,New Mexico,2021-01-06,2.863,149984,2643,1.0,1485.0
11193,New Mexico,2021-01-07,1.288,151819,2682,1.0,1835.0
11194,New Mexico,2021-01-15,3.846,161805,2876,8.0,9986.0
11195,New Mexico,2021-01-16,2.864,162893,2912,1.0,1088.0
11196,New Mexico,2021-01-17,2.008,163637,2934,1.0,744.0
11197,New Mexico,2021-01-18,2.9619999999999997,164263,2960,1.0,626.0
11198,New Mexico,2021-01-19,2.434,164954,2977,1.0,691.0
11199,New Mexico,2021-01-20,3.219,165835,3011,1.0,881.0
11200,New Mexico,2021-01-21,3.4960000000000004,166823,3046,1.0,988.0
11201,New Mexico,2021-01-22,3.969,167731,3079,1.0,908.0
11202,New Mexico,2021-01-23,3.202,168579,3117,1.0,848.0
11203,New Mexico,2021-01-24,1.715,169205,3147,1.0,626.0
11204,New Mexico,2021-01-25,2.168,169696,3159,1.0,491.0
11205,New Mexico,2021-01-26,2.296,170296,3173,1.0,600.0
11206,New Mexico,2021-01-27,3.4730000000000003,171047,3200,1.0,751.0
11207,New Mexico,2021-01-28,2.8160000000000003,171719,3228,1.0,672.0
11208,New Mexico,2021-01-29,3.338,172798,3250,1.0,1079.0
11209,New Mexico,2021-01-30,2.568,173539,3267,1.0,741.0
11210,New Mexico,2021-01-31,2.035,174064,3285,1.0,525.0
11211,New Mexico,2021-02-01,3.04,174550,3297,1.0,486.0
11212,New Mexico,2021-02-02,3.5180000000000002,174982,3312,1.0,432.0
11213,New Mexico,2021-02-03,3.748,175652,3340,1.0,670.0
11214,New Mexico,2021-02-04,3.5069999999999997,176211,3357,1.0,559.0
11215,New Mexico,2021-02-05,4.37,176793,3380,1.0,582.0
11216,New Mexico,2021-02-06,3.595,177214,3388,1.0,421.0
11217,New Mexico,2021-02-07,2.426,177556,3401,1.0,342.0
11218,New Mexico,2021-02-08,3.3110000000000004,177867,3414,1.0,311.0
11219,New Mexico,2021-02-09,3.68,178280,3432,1.0,413.0
11220,New Mexico,2021-02-10,4.007,178790,3463,1.0,510.0
11221,New Mexico,2021-02-11,3.8989999999999996,179323,3481,1.0,533.0
11222,New Mexico,2021-02-12,4.066,179724,3504,1.0,401.0
11223,New Mexico,2021-02-13,3.173,180289,3518,1.0,565.0
11224,New Mexico,2021-02-14,0.068,180571,3531,1.0,282.0
11225,New Mexico,2021-02-15,1.775,180761,3540,1.0,190.0
11226,New Mexico,2021-02-16,1.89,181061,3552,1.0,300.0
11227,New Mexico,2021-02-17,3.657,181332,3564,1.0,271.0
11228,New Mexico,2021-02-18,3.638,181739,3582,1.0,407.0
11229,New Mexico,2021-02-19,4.954,182050,3601,1.0,311.0
11230,New Mexico,2021-02-20,4.395,182475,3612,1.0,425.0
11231,New Mexico,2021-02-21,3.0980000000000003,182789,3626,1.0,314.0
11232,New Mexico,2021-02-22,4.045,183023,3637,1.0,234.0
11233,New Mexico,2021-02-23,4.364,183335,3646,1.0,312.0
